일자,매수매도,가격
202101150955,0,0
202101151000,0,0
202101151005,0,0
202101151010,0,0
202101151015,0,0
202101151020,0,0
202101151025,0,0
202101151030,0,0
202101151035,0,0
202101151040,0,0
202101151045,0,0
202101151050,0,0
202101151055,0,0
202101151100,0,0
202101151105,0,0
202101151110,2,71800
202101151115,0,0
202101151120,0,0
202101151125,0,0
202101151130,0,0
202101151135,0,0
202101151140,0,0
202101151145,0,0
202101151150,0,0
202101151155,0,0
202101151200,0,0
202101151205,0,0
202101151210,0,0
202101151215,0,0
202101151220,0,0
202101151225,0,0
202101151230,0,0
202101151235,0,0
202101151240,0,0
202101151245,0,0
202101151250,0,0
202101151255,0,0
202101151300,1,71300
202101151305,0,0
202101151310,0,0
202101151315,0,0
202101151320,0,0
202101151325,0,0
202101151330,0,0
202101151335,2,71700
202101151340,0,0
202101151345,0,0
202101151350,0,0
202101151355,0,0
202101151400,0,0
202101151405,0,0
202101151410,0,0
202101151415,0,0
202101151420,0,0
202101151425,0,0
202101151430,0,0
202101151435,0,0
202101151440,0,0
202101151445,0,0
202101151450,0,0
202101151455,0,0
202101151500,0,0
202101151505,0,0
202101151510,0,0
202101151515,1,71300
202101151520,0,0
202101151530,0,0
202101180905,0,0
202101180910,0,0
202101180915,0,0
202101180920,0,0
202101180925,2,72100
202101180930,0,0
202101180935,0,0
202101180940,0,0
202101180945,0,0
202101180950,0,0
202101180955,0,0
202101181000,0,0
202101181005,0,0
202101181010,0,0
202101181015,0,0
202101181020,0,0
202101181025,1,71400
202101181030,0,0
202101181035,0,0
202101181040,0,0
202101181045,0,0
202101181050,2,72000
202101181055,0,0
202101181100,0,0
202101181105,0,0
202101181110,0,0
202101181115,0,0
202101181120,0,0
202101181125,0,0
202101181130,0,0
202101181135,1,71900
202101181140,0,0
202101181145,0,0
202101181150,0,0
202101181155,0,0
202101181200,0,0
202101181205,0,0
202101181210,0,0
202101181215,0,0
202101181220,0,0
202101181225,0,0
202101181230,0,0
202101181235,0,0
202101181240,2,72100
202101181245,0,0
202101181250,0,0
202101181255,1,71700
202101181300,0,0
202101181305,0,0
202101181310,0,0
202101181315,0,0
202101181320,0,0
202101181325,0,0
202101181330,0,0
202101181335,0,0
202101181340,0,0
202101181345,0,0
202101181350,0,0
202101181355,2,71600
202101181400,0,0
202101181405,0,0
202101181410,0,0
202101181415,0,0
202101181420,0,0
202101181425,1,70900
202101181430,0,0
202101181435,2,71500
202101181440,0,0
202101181445,0,0
202101181450,0,0
202101181455,0,0
202101181500,0,0
202101181505,0,0
202101181510,0,0
202101181515,0,0
202101181520,1,71000
202101181530,2,71500
202101190905,0,0
202101190910,0,0
202101190915,0,0
202101190920,0,0
202101190925,0,0
202101190930,0,0
202101190935,0,0
202101190940,0,0
202101190945,0,0
202101190950,0,0
202101190955,0,0
202101191000,0,0
202101191005,0,0
202101191010,0,0
202101191015,0,0
202101191020,0,0
202101191025,0,0
202101191030,0,0
202101191035,0,0
202101191040,0,0
202101191045,0,0
202101191050,0,0
202101191055,0,0
202101191100,1,79500
202101191105,0,0
202101191110,0,0
202101191115,0,0
202101191120,0,0
202101191125,0,0
202101191130,0,0
202101191135,0,0
202101191140,0,0
202101191145,0,0
202101191150,0,0
202101191155,0,0
202101191200,0,0
202101191205,0,0
202101191210,0,0
202101191215,0,0
202101191220,0,0
202101191225,0,0
202101191230,0,0
202101191235,0,0
202101191240,0,0
202101191245,0,0
202101191250,0,0
202101191255,0,0
202101191300,0,0
202101191305,0,0
202101191310,0,0
202101191315,0,0
202101191320,0,0
202101191325,0,0
202101191330,0,0
202101191335,0,0
202101191340,0,0
202101191345,0,0
202101191350,0,0
202101191355,0,0
202101191400,0,0
202101191405,0,0
202101191410,2,80900
202101191415,0,0
202101191420,0,0
202101191425,0,0
202101191430,0,0
202101191435,0,0
202101191440,0,0
202101191445,0,0
202101191450,0,0
202101191455,0,0
202101191500,0,0
202101191505,0,0
202101191510,0,0
202101191515,0,0
202101191520,0,0
202101191530,0,0
202101200905,0,0
202101200910,0,0
202101200915,0,0
202101200920,0,0
202101200925,0,0
202101200930,0,0
202101200935,0,0
202101200940,0,0
202101200945,0,0
202101200950,0,0
202101200955,0,0
202101201000,1,91000
202101201005,0,0
202101201010,0,0
202101201015,0,0
202101201020,0,0
202101201025,0,0
202101201030,0,0
202101201035,0,0
202101201040,0,0
202101201045,0,0
202101201050,0,0
202101201055,0,0
202101201100,0,0
202101201105,0,0
202101201110,0,0
202101201115,0,0
202101201120,0,0
202101201125,0,0
202101201130,0,0
202101201135,0,0
202101201140,0,0
202101201145,0,0
202101201150,0,0
202101201155,0,0
202101201200,0,0
202101201205,0,0
202101201210,0,0
202101201215,0,0
202101201220,0,0
202101201225,0,0
202101201230,0,0
202101201235,0,0
202101201240,0,0
202101201245,0,0
202101201250,0,0
202101201255,0,0
202101201300,0,0
202101201305,0,0
202101201310,0,0
202101201315,0,0
202101201320,0,0
202101201325,0,0
202101201330,0,0
202101201335,0,0
202101201340,0,0
202101201345,0,0
202101201350,0,0
202101201355,0,0
202101201400,0,0
202101201405,0,0
202101201410,0,0
202101201415,2,89700
202101201420,0,0
202101201425,0,0
202101201430,0,0
202101201435,0,0
202101201440,0,0
202101201445,0,0
202101201450,0,0
202101201455,0,0
202101201500,0,0
202101201505,0,0
202101201510,1,88500
202101201515,0,0
202101201520,0,0
202101201530,0,0
202101210905,0,0
202101210910,0,0
202101210915,0,0
202101210920,0,0
202101210925,0,0
202101210930,0,0
202101210935,0,0
202101210940,2,90300
202101210945,0,0
202101210950,0,0
202101210955,0,0
202101211000,0,0
202101211005,0,0
202101211010,0,0
202101211015,0,0
202101211020,0,0
202101211025,0,0
202101211030,1,89500
202101211035,0,0
202101211040,0,0
202101211045,0,0
202101211050,0,0
202101211055,0,0
202101211100,0,0
202101211105,0,0
202101211110,0,0
202101211115,2,90600
202101211120,1,90200
202101211125,0,0
202101211130,0,0
202101211135,0,0
202101211140,0,0
202101211145,2,90900
202101211150,0,0
202101211155,0,0
202101211200,0,0
202101211205,0,0
202101211210,0,0
202101211215,0,0
202101211220,0,0
202101211225,0,0
202101211230,0,0
202101211235,0,0
202101211240,0,0
202101211245,0,0
202101211250,0,0
202101211255,0,0
202101211300,0,0
202101211305,0,0
202101211310,0,0
202101211315,0,0
202101211320,0,0
202101211325,0,0
202101211330,0,0
202101211335,1,92400
202101211340,0,0
202101211345,0,0
202101211350,0,0
202101211355,0,0
202101211400,0,0
202101211405,0,0
202101211410,0,0
202101211415,0,0
202101211420,0,0
202101211425,0,0
202101211430,0,0
202101211435,0,0
202101211440,0,0
202101211445,0,0
202101211450,0,0
202101211455,0,0
202101211500,0,0
202101211505,0,0
202101211510,0,0
202101211515,0,0
202101211520,0,0
202101211530,0,0
202101220905,0,0
202101220910,0,0
202101220915,0,0
202101220920,0,0
202101220925,0,0
202101220930,0,0
202101220935,0,0
202101220940,0,0
202101220945,0,0
202101220950,0,0
202101220955,0,0
202101221000,0,0
202101221005,0,0
202101221010,0,0
202101221015,0,0
202101221020,0,0
202101221025,0,0
202101221030,2,89100
202101221035,0,0
202101221040,0,0
202101221045,0,0
202101221050,0,0
202101221055,0,0
202101221100,0,0
202101221105,0,0
202101221110,0,0
202101221115,0,0
202101221120,0,0
202101221125,0,0
202101221130,0,0
202101221135,0,0
202101221140,0,0
202101221145,0,0
202101221150,0,0
202101221155,0,0
202101221200,0,0
202101221205,0,0
202101221210,0,0
202101221215,0,0
202101221220,0,0
202101221225,0,0
202101221230,0,0
202101221235,1,88100
202101221240,2,88200
202101221245,0,0
202101221250,0,0
202101221255,1,87700
202101221300,0,0
202101221305,0,0
202101221310,0,0
202101221315,0,0
202101221320,0,0
202101221325,0,0
202101221330,0,0
202101221335,0,0
202101221340,0,0
202101221345,2,87700
202101221350,0,0
202101221355,0,0
202101221400,0,0
202101221405,0,0
202101221410,0,0
202101221415,0,0
202101221420,0,0
202101221425,0,0
202101221430,0,0
202101221435,0,0
202101221440,0,0
202101221445,0,0
202101221450,0,0
202101221455,0,0
202101221500,0,0
202101221505,0,0
202101221510,0,0
202101221515,0,0
202101221520,0,0
202101221530,0,0
202101250905,0,0
202101250910,1,86700
202101250915,2,88100
202101250920,0,0
202101250925,0,0
202101250930,0,0
202101250935,0,0
202101250940,0,0
202101250945,0,0
202101250950,0,0
202101250955,0,0
202101251000,0,0
202101251005,0,0
202101251010,0,0
202101251015,0,0
202101251020,1,87900
202101251025,0,0
202101251030,0,0
202101251035,2,88300
202101251040,0,0
202101251045,0,0
202101251050,0,0
202101251055,0,0
202101251100,0,0
202101251105,0,0
202101251110,0,0
202101251115,0,0
202101251120,1,88300
202101251125,0,0
202101251130,2,88800
202101251135,0,0
202101251140,0,0
202101251145,0,0
202101251150,0,0
202101251155,0,0
202101251200,0,0
202101251205,0,0
202101251210,0,0
202101251215,0,0
202101251220,0,0
202101251225,0,0
202101251230,0,0
202101251235,0,0
202101251240,0,0
202101251245,0,0
202101251250,0,0
202101251255,0,0
202101251300,0,0
202101251305,0,0
202101251310,0,0
202101251315,0,0
202101251320,0,0
202101251325,0,0
202101251330,0,0
202101251335,0,0
202101251340,1,92300
202101251345,0,0
202101251350,0,0
202101251355,0,0
202101251400,0,0
202101251405,0,0
202101251410,0,0
202101251415,0,0
202101251420,0,0
202101251425,0,0
202101251430,0,0
202101251435,0,0
202101251440,0,0
202101251445,0,0
202101251450,0,0
202101251455,0,0
202101251500,0,0
202101251505,0,0
202101251510,0,0
202101251515,0,0
202101251520,0,0
202101251530,0,0
202101260905,0,0
202101260910,0,0
202101260915,0,0
202101260920,0,0
202101260925,0,0
202101260930,0,0
202101260935,0,0
202101260940,0,0
202101260945,0,0
202101260950,0,0
202101260955,0,0
202101261000,0,0
202101261005,0,0
202101261010,0,0
202101261015,0,0
202101261020,0,0
202101261025,0,0
202101261030,0,0
202101261035,0,0
202101261040,0,0
202101261045,0,0
202101261050,0,0
202101261055,0,0
202101261100,0,0
202101261105,2,89800
202101261110,0,0
202101261115,0,0
202101261120,0,0
202101261125,0,0
202101261130,0,0
202101261135,0,0
202101261140,0,0
202101261145,0,0
202101261150,0,0
202101261155,0,0
202101261200,0,0
202101261205,0,0
202101261210,0,0
202101261215,0,0
202101261220,0,0
202101261225,0,0
202101261230,0,0
202101261235,0,0
202101261240,0,0
202101261245,0,0
202101261250,0,0
202101261255,0,0
202101261300,0,0
202101261305,0,0
202101261310,0,0
202101261315,0,0
202101261320,0,0
202101261325,0,0
202101261330,0,0
202101261335,0,0
202101261340,0,0
202101261345,0,0
202101261350,0,0
202101261355,1,88800
202101261400,0,0
202101261405,2,89400
202101261410,0,0
202101261415,0,0
202101261420,0,0
202101261425,0,0
202101261430,0,0
202101261435,0,0
202101261440,0,0
202101261445,0,0
202101261450,0,0
202101261455,0,0
202101261500,0,0
202101261505,0,0
202101261510,0,0
202101261515,0,0
202101261520,0,0
202101261530,1,89700
202101270905,0,0
202101270910,0,0
202101270915,0,0
202101270920,0,0
202101270925,0,0
202101270930,0,0
202101270935,2,91900
202101270940,0,0
202101270945,0,0
202101270950,0,0
202101270955,0,0
202101271000,0,0
202101271005,0,0
202101271010,0,0
202101271015,0,0
202101271020,0,0
202101271025,0,0
202101271030,0,0
202101271035,0,0
202101271040,0,0
202101271045,1,93300
202101271050,0,0
202101271055,0,0
202101271100,0,0
202101271105,0,0
202101271110,0,0
202101271115,0,0
202101271120,0,0
202101271125,0,0
202101271130,0,0
202101271135,0,0
202101271140,0,0
202101271145,0,0
202101271150,0,0
202101271155,0,0
202101271200,0,0
202101271205,0,0
202101271210,0,0
202101271215,0,0
202101271220,0,0
202101271225,0,0
202101271230,0,0
202101271235,0,0
202101271240,0,0
202101271245,0,0
202101271250,0,0
202101271255,0,0
202101271300,0,0
202101271305,2,91800
202101271310,0,0
202101271315,0,0
202101271320,0,0
202101271325,0,0
202101271330,0,0
202101271335,0,0
202101271340,0,0
202101271345,0,0
202101271350,0,0
202101271355,0,0
202101271400,0,0
202101271405,1,90700
202101271410,0,0
202101271415,0,0
202101271420,0,0
202101271425,0,0
202101271430,0,0
202101271435,0,0
202101271440,0,0
202101271445,0,0
202101271450,0,0
202101271455,0,0
202101271500,0,0
202101271505,0,0
202101271510,0,0
202101271515,0,0
202101271520,0,0
202101271530,0,0
202101280905,0,0
202101280910,0,0
202101280915,0,0
202101280920,0,0
202101280925,0,0
202101280930,0,0
202101280935,0,0
202101280940,0,0
202101280945,2,90000
202101280950,0,0
202101280955,0,0
202101281000,0,0
202101281005,0,0
202101281010,0,0
202101281015,0,0
202101281020,0,0
202101281025,0,0
202101281030,0,0
202101281035,0,0
202101281040,0,0
202101281045,0,0
202101281050,0,0
202101281055,0,0
202101281100,0,0
202101281105,1,89900
202101281110,0,0
202101281115,0,0
202101281120,0,0
202101281125,0,0
202101281130,0,0
202101281135,0,0
202101281140,0,0
202101281145,0,0
202101281150,0,0
202101281155,0,0
202101281200,0,0
202101281205,0,0
202101281210,0,0
202101281215,0,0
202101281220,0,0
202101281225,0,0
202101281230,2,89000
202101281235,0,0
202101281240,0,0
202101281245,0,0
202101281250,0,0
202101281255,0,0
202101281300,0,0
202101281305,0,0
202101281310,0,0
202101281315,0,0
202101281320,0,0
202101281325,1,88300
202101281330,0,0
202101281335,0,0
202101281340,0,0
202101281345,2,88600
202101281350,0,0
202101281355,0,0
202101281400,0,0
202101281405,0,0
202101281410,0,0
202101281415,0,0
202101281420,0,0
202101281425,0,0
202101281430,0,0
202101281435,0,0
202101281440,0,0
202101281445,0,0
202101281450,0,0
202101281455,0,0
202101281500,0,0
202101281505,1,88300
202101281510,0,0
202101281515,0,0
202101281520,0,0
202101281530,0,0
202101290905,0,0
202101290910,0,0
202101290915,0,0
202101290920,0,0
202101290925,0,0
202101290930,0,0
202101290935,0,0
202101290940,0,0
202101290945,0,0
202101290950,0,0
202101290955,0,0
202101291000,0,0
202101291005,0,0
202101291010,0,0
202101291015,0,0
202101291020,0,0
202101291025,0,0
202101291030,2,86900
202101291035,0,0
202101291040,0,0
202101291045,0,0
202101291050,0,0
202101291055,0,0
202101291100,0,0
202101291105,0,0
202101291110,0,0
202101291115,0,0
202101291120,0,0
202101291125,0,0
202101291130,0,0
202101291135,0,0
202101291140,0,0
202101291145,0,0
202101291150,0,0
202101291155,0,0
202101291200,0,0
202101291205,0,0
202101291210,0,0
202101291215,0,0
202101291220,0,0
202101291225,0,0
202101291230,1,85200
202101291235,0,0
202101291240,0,0
202101291245,0,0
202101291250,0,0
202101291255,0,0
202101291300,0,0
202101291305,0,0
202101291310,0,0
202101291315,0,0
202101291320,0,0
202101291325,0,0
202101291330,0,0
202101291335,0,0
202101291340,2,84800
202101291345,1,84300
202101291350,0,0
202101291355,0,0
202101291400,0,0
202101291405,0,0
202101291410,0,0
202101291415,0,0
202101291420,0,0
202101291425,0,0
202101291430,0,0
202101291435,0,0
202101291440,0,0
202101291445,0,0
202101291450,2,83400
202101291455,0,0
202101291500,0,0
202101291505,0,0
202101291510,0,0
202101291515,0,0
202101291520,0,0
202101291530,0,0
202102010905,0,0
202102010910,0,0
202102010915,0,0
202102010920,0,0
202102010925,0,0
202102010930,0,0
202102010935,0,0
202102010940,0,0
202102010945,0,0
202102010950,0,0
202102010955,0,0
202102011000,0,0
202102011005,0,0
202102011010,0,0
202102011015,0,0
202102011020,0,0
202102011025,0,0
202102011030,0,0
202102011035,0,0
202102011040,0,0
202102011045,0,0
202102011050,0,0
202102011055,0,0
202102011100,0,0
202102011105,0,0
202102011110,1,84100
202102011115,0,0
202102011120,0,0
202102011125,0,0
202102011130,2,84500
202102011135,0,0
202102011140,0,0
202102011145,0,0
202102011150,0,0
202102011155,0,0
202102011200,0,0
202102011205,0,0
202102011210,0,0
202102011215,0,0
202102011220,0,0
202102011225,0,0
202102011230,0,0
202102011235,0,0
202102011240,0,0
202102011245,0,0
202102011250,0,0
202102011255,1,85400
202102011300,0,0
202102011305,0,0
202102011310,0,0
202102011315,0,0
202102011320,0,0
202102011325,0,0
202102011330,2,86400
202102011335,0,0
202102011340,0,0
202102011345,0,0
202102011350,0,0
202102011355,0,0
202102011400,0,0
202102011405,0,0
202102011410,0,0
202102011415,0,0
202102011420,0,0
202102011425,0,0
202102011430,0,0
202102011435,0,0
202102011440,0,0
202102011445,0,0
202102011450,1,88700
202102011455,0,0
202102011500,0,0
202102011505,0,0
202102011510,0,0
202102011515,2,89600
202102011520,0,0
202102011530,0,0
202102020905,0,0
202102020910,1,88300
202102020915,0,0
202102020920,0,0
202102020925,0,0
202102020930,0,0
202102020935,0,0
202102020940,0,0
202102020945,0,0
202102020950,0,0
202102020955,2,90000
202102021000,0,0
202102021005,1,89600
202102021010,0,0
202102021015,0,0
202102021020,0,0
202102021025,0,0
202102021030,0,0
202102021035,0,0
202102021040,0,0
202102021045,0,0
202102021050,0,0
202102021055,0,0
202102021100,0,0
202102021105,0,0
202102021110,0,0
202102021115,0,0
202102021120,0,0
202102021125,0,0
202102021130,0,0
202102021135,0,0
202102021140,0,0
202102021145,0,0
202102021150,0,0
202102021155,0,0
202102021200,0,0
202102021205,0,0
202102021210,0,0
202102021215,0,0
202102021220,0,0
202102021225,0,0
202102021230,0,0
202102021235,0,0
202102021240,0,0
202102021245,0,0
202102021250,0,0
202102021255,0,0
202102021300,0,0
202102021305,0,0
202102021310,0,0
202102021315,0,0
202102021320,0,0
202102021325,0,0
202102021330,0,0
202102021335,0,0
202102021340,0,0
202102021345,0,0
202102021350,0,0
202102021355,0,0
202102021400,0,0
202102021405,0,0
202102021410,0,0
202102021415,0,0
202102021420,2,88600
202102021425,0,0
202102021430,0,0
202102021435,0,0
202102021440,0,0
202102021445,0,0
202102021450,0,0
202102021455,0,0
202102021500,0,0
202102021505,0,0
202102021510,0,0
202102021515,0,0
202102021520,0,0
202102021530,0,0
202102030905,0,0
202102030910,0,0
202102030915,0,0
202102030920,0,0
202102030925,0,0
202102030930,0,0
202102030935,0,0
202102030940,0,0
202102030945,0,0
202102030950,0,0
202102030955,0,0
202102031000,0,0
202102031005,0,0
202102031010,0,0
202102031015,0,0
202102031020,0,0
202102031025,1,96300
202102031030,0,0
202102031035,0,0
202102031040,0,0
202102031045,0,0
202102031050,0,0
202102031055,0,0
202102031100,0,0
202102031105,0,0
202102031110,0,0
202102031115,0,0
202102031120,0,0
202102031125,0,0
202102031130,0,0
202102031135,0,0
202102031140,0,0
202102031145,0,0
202102031150,0,0
202102031155,0,0
202102031200,0,0
202102031205,0,0
202102031210,0,0
202102031215,0,0
202102031220,0,0
202102031225,0,0
202102031230,0,0
202102031235,0,0
202102031240,0,0
202102031245,0,0
202102031250,0,0
202102031255,0,0
202102031300,2,97000
202102031305,0,0
202102031310,0,0
202102031315,0,0
202102031320,0,0
202102031325,0,0
202102031330,0,0
202102031335,0,0
202102031340,0,0
202102031345,0,0
202102031350,0,0
202102031355,0,0
202102031400,0,0
202102031405,0,0
202102031410,0,0
202102031415,0,0
202102031420,0,0
202102031425,0,0
202102031430,0,0
202102031435,0,0
202102031440,0,0
202102031445,1,97800
202102031450,0,0
202102031455,0,0
202102031500,0,0
